code10,univtxt
1093270110,筑波技大 共生社会 共生／視覚障 前
1093270210,筑波技大 共生社会 共生／聴覚障 前
1093470010,筑波技大 産業技術  前
1093470110,筑波技大 産業技術 産業情報 前
1093470210,筑波技大 産業技術 総合デザイン 前
1093640010,筑波技大 保健科学  前
1093640310,筑波技大 保健科学 情報システム 前
1093640410,筑波技大 保健科学 保健 前
1095270010,茨城大 人文社会  前
1095270020,茨城大 人文社会  後
1095270110,茨城大 人文社会 現代社会 前
1095270120,茨城大 人文社会 現代社会 後
1095270210,茨城大 人文社会 法律経済 前
1095270220,茨城大 人文社会 法律経済 後
1095270310,茨城大 人文社会 人間文化 前
1095270320,茨城大 人文社会 人間文化 後
1095300010,茨城大 教育  前
1095300020,茨城大 教育  後
1095302010,茨城大 教育 養護教諭 前
1095302020,茨城大 教育 養護教諭 後
1095304910,茨城大 教育 学校／国語 前
1095304920,茨城大 教育 学校／国語 後
1095305010,茨城大 教育 学校／社会 前
1095305020,茨城大 教育 学校／社会 後
1095305110,茨城大 教育 学校／英語 前
1095305210,茨城大 教育 学校／数学 前
1095305220,茨城大 教育 学校／数学 後
1095305310,茨城大 教育 学校／理科 前
1095305410,茨城大 教育 学校／音楽 前
1095305420,茨城大 教育 学校／音楽 後
1095305510,茨城大 教育 学校／美術 前
1095305520,茨城大 教育 学校／美術 後
1095305610,茨城大 教育 学校／保健体 前
1095305620,茨城大 教育 学校／保健体 後
1095305710,茨城大 教育 学校／技術 前
1095305810,茨城大 教育 学校／家庭 前
1095305820,茨城大 教育 学校／家庭 後
1095306010,茨城大 教育 学校／特別支 前
1095306610,茨城大 教育 学校／教育実 前
1095420010,茨城大 理  前
1095420020,茨城大 理  後
1095420610,茨城大 理 理／数学・情 前
1095420620,茨城大 理 理／数学・情 後
1095420710,茨城大 理 理／物理学 前
1095420720,茨城大 理 理／物理学 後
1095420810,茨城大 理 理／化学 前
1095420820,茨城大 理 理／化学 後
1095420910,茨城大 理 理／生物科学 前
1095420920,茨城大 理 理／生物科学 後
1095421010,茨城大 理 理／地球環境 前
1095421020,茨城大 理 理／地球環境 後
1095421110,茨城大 理 理／総合理学 前
1095421120,茨城大 理 理／総合理学 後
1095460010,茨城大 工  前
1095460020,茨城大 工  後
1095460310,茨城大 工 情報工 前
1095460320,茨城大 工 情報工 後
1095460510,茨城大 工 都市シス工 前
1095460520,茨城大 工 都市シス工 後
1095461010,茨城大 工 機械シス工 前
1095461020,茨城大 工 機械シス工 後
1095461110,茨城大 工 電気電子シス 前
1095461120,茨城大 工 電気電子シス 後
1095461210,茨城大 工 物質科学工 前
1095461220,茨城大 工 物質科学工 後
1095720010,茨城大 農  前
1095720020,茨城大 農  後
1095720410,茨城大 農 食生命科学 前
1095720420,茨城大 農 食生命科学 後
1095720510,茨城大 農 地域／応用植 前
1095720520,茨城大 農 地域／応用植 後
1095720610,茨城大 農 地域／地域共 前
1095720620,茨城大 農 地域／地域共 後
1095880010,茨城大 地域未来  前
1095880011,茨城大 地域未来  前
1095880012,茨城大 地域未来  前
1110310010,宇都宮大 共同教育  前
1110311110,宇都宮大 共同教育 学校／音楽 前
1110311210,宇都宮大 共同教育 学校／美術 前
1110311310,宇都宮大 共同教育 学校／保健体 前
1110311410,宇都宮大 共同教育 学校／家政 前
1110311510,宇都宮大 共同教育 学校／教育人 前
1110311610,宇都宮大 共同教育 学校／人文社 前
1110311710,宇都宮大 共同教育 学校／自然科 前
1110330010,宇都宮大 国際  前
1110330310,宇都宮大 国際 国際 前
1110370010,宇都宮大 地域デザ  前
1110370020,宇都宮大 地域デザ  後
1110370110,宇都宮大 地域デザ コミュニティ 前
1110370120,宇都宮大 地域デザ コミュニティ 後
1110370210,宇都宮大 地域デザ 建築都市デザ 前
1110370220,宇都宮大 地域デザ 建築都市デザ 後
1110370310,宇都宮大 地域デザ 社会基盤デザ 前
1110370320,宇都宮大 地域デザ 社会基盤デザ 後
1110380010,宇都宮大 データサ  前
1110380020,宇都宮大 データサ  後
1110380110,宇都宮大 データサ データサイエ 前
1110380120,宇都宮大 データサ データサイエ 後
1110460010,宇都宮大 工  前
1110460020,宇都宮大 工  後
1110461020,宇都宮大 工 基盤工 後
1110461110,宇都宮大 工 基盤／化学系 前
1110461210,宇都宮大 工 基盤／機械情 前
1110720010,宇都宮大 農  前
1110720020,宇都宮大 農  後
1110720410,宇都宮大 農 エコロジカル 前
1110720420,宇都宮大 農 エコロジカル 後
1110720510,宇都宮大 農 生物生産イノ 前
1110720520,宇都宮大 農 生物生産イノ 後
1110720610,宇都宮大 農 フロンティア 前
1110720620,宇都宮大 農 フロンティア 後
1110720710,宇都宮大 農 環境システム 前
1110720720,宇都宮大 農 環境システム 後
1210020010,富山大 人文  前
1210020020,富山大 人文  後
1210020310,富山大 人文 人文 前
1210020320,富山大 人文 人文 後
1210180010,富山大 経済  前
1210180020,富山大 経済  後
1210180410,富山大 経済 経済経営 前
1210180420,富山大 経済 経済経営 後
1210300010,富山大 教育  前
1210300020,富山大 教育  後
1210303310,富山大 教育 共同教員養成 前
1210303320,富山大 教育 共同教員養成 後
1210420010,富山大 理  前
1210420020,富山大 理  後
1210420711,富山大 理 理 前
1210420712,富山大 理 理 前
1210420713,富山大 理 理 前
1210420714,富山大 理 理 前
1210420715,富山大 理 理 前
1210420721,富山大 理 理 後
1210420722,富山大 理 理 後
1210420723,富山大 理 理 後
1210420724,富山大 理 理 後
1210420725,富山大 理 理 後
1210460010,富山大 工  前
1210460020,富山大 工  後
1210461211,富山大 工 工／電気電子 前
1210461212,富山大 工 工／電気電子 前
1210461220,富山大 工 工／電気電子 後
1210461310,富山大 工 工／知能情報 前
1210461320,富山大 工 工／知能情報 後
1210461410,富山大 工 工／機械工学 前
1210461420,富山大 工 工／機械工学 後
1210461510,富山大 工 工／生命工学 前
1210461520,富山大 工 工／生命工学 後
1210461610,富山大 工 工／応用化学 前
1210461620,富山大 工 工／応用化学 後
1210470010,富山大 都市デザ  前
1210470020,富山大 都市デザ  後
1210470110,富山大 都市デザ 地球システム 前
1210470120,富山大 都市デザ 地球システム 後
1210470210,富山大 都市デザ 都市・交通デ 前
1210470220,富山大 都市デザ 都市・交通デ 後
1210470310,富山大 都市デザ 材料デザイン 前
1210470320,富山大 都市デザ 材料デザイン 後
1210550010,富山大 医  前
1210550020,富山大 医  後
1210550110,富山大 医 医 前
1210550210,富山大 医 看護 前
1210550220,富山大 医 看護 後
1210610010,富山大 薬  前
1210610020,富山大 薬  後
1210610110,富山大 薬 薬 前
1210610120,富山大 薬 薬 後
1210610210,富山大 薬 創薬科学 前
1210610220,富山大 薬 創薬科学 後
1210830010,富山大 芸術文化  前
1210830020,富山大 芸術文化  後
1210830111,富山大 芸術文化 芸術文化 前
1210830112,富山大 芸術文化 芸術文化 前
1210830121,富山大 芸術文化 芸術文化 後
1210830122,富山大 芸術文化 芸術文化 後
1235300010,山梨大 教育  前
1235300020,山梨大 教育  後
1235300110,山梨大 教育 学校／幼児教 前
1235300120,山梨大 教育 学校／幼児教 後
1235300210,山梨大 教育 学校／障害児 前
1235300220,山梨大 教育 学校／障害児 後
1235300310,山梨大 教育 学校／言語教 前
1235300320,山梨大 教育 学校／言語教 後
1235300410,山梨大 教育 学校／生活社 前
1235300420,山梨大 教育 学校／生活社 後
1235300510,山梨大 教育 学校／科学教 前
1235300520,山梨大 教育 学校／科学教 後
1235300610,山梨大 教育 学校／芸術身 前
1235300620,山梨大 教育 学校／芸術身 後
1235370010,山梨大 生命環境  前
1235370020,山梨大 生命環境  後
1235370110,山梨大 生命環境 生命工 前
1235370120,山梨大 生命環境 生命工 後
1235370210,山梨大 生命環境 地域食物科学 前
1235370220,山梨大 生命環境 地域食物科学 後
1235370310,山梨大 生命環境 食物／ワイン 前
1235370410,山梨大 生命環境 環境科学 前
1235370420,山梨大 生命環境 環境科学 後
1235370510,山梨大 生命環境 地域社会シス 前
1235370520,山梨大 生命環境 地域社会シス 後
1235370610,山梨大 生命環境 社会／観光政 前
1235370620,山梨大 生命環境 社会／観光政 後
1235460010,山梨大 工  前
1235460020,山梨大 工  後
1235461910,山梨大 工 工／クリーン 前
1235462010,山梨大 工 工／応用化学 前
1235462110,山梨大 工 工／土木環境 前
1235462210,山梨大 工 工／コンピュ 前
1235462310,山梨大 工 工／機械工学 前
1235462410,山梨大 工 工／メカトロ 前
1235462510,山梨大 工 工／電気電子 前
1235462610,山梨大 工 工／総合工学 前
1235462620,山梨大 工 工／総合工学 後
1235550010,山梨大 医  前
1235550020,山梨大 医  後
1235550120,山梨大 医 医 後
1235550210,山梨大 医 看護 前
1235550220,山梨大 医 看護 後
1100030010,筑波大 人文文化  前
1100030020,筑波大 人文文化  後
1100030110,筑波大 人文文化 人文学類 前
1100030120,筑波大 人文文化 人文学類 後
1100030210,筑波大 人文文化 比較文化学類 前
1100030310,筑波大 人文文化 日本語・日本 前
1100270010,筑波大 社会国際  前
1100270110,筑波大 社会国際 社会学類 前
1100270210,筑波大 社会国際 国際総合学類 前
1100380010,筑波大 人間  前
1100380020,筑波大 人間  後
1100380110,筑波大 人間 教育学類 前
1100380120,筑波大 人間 教育学類 後
1100380210,筑波大 人間 心理学類 前
1100380220,筑波大 人間 心理学類 後
1100380310,筑波大 人間 障害科学類 前
1100380320,筑波大 人間 障害科学類 後
1100390010,筑波大 情報  前
1100390020,筑波大 情報  後
1100390110,筑波大 情報 情報科学類 前
1100390210,筑波大 情報 メディア創成 前
1100390320,筑波大 情報 知識情報・図 後
1100470010,筑波大 理工  前
1100470020,筑波大 理工  後
1100470110,筑波大 理工 数学類 前
1100470210,筑波大 理工 物理学類 前
1100470220,筑波大 理工 物理学類 後
1100470310,筑波大 理工 化学類 前
1100470320,筑波大 理工 化学類 後
1100470410,筑波大 理工 応用理工学類 前
1100470420,筑波大 理工 応用理工学類 後
1100470510,筑波大 理工 工学システム 前
1100470520,筑波大 理工 工学システム 後
1100470610,筑波大 理工 社会工学類 前
1100470620,筑波大 理工 社会工学類 後
1100550010,筑波大 医  前
1100550111,筑波大 医 医学類 前
1100550112,筑波大 医 医学類 前
1100550113,筑波大 医 医学類 前
1100550510,筑波大 医 看護学類 前
1100550610,筑波大 医 医療科学類 前
1100640010,筑波大 体育  前
1100740010,筑波大 生命環境  前
1100740020,筑波大 生命環境  後
1100740110,筑波大 生命環境 生物学類 前
1100740120,筑波大 生命環境 生物学類 後
1100740210,筑波大 生命環境 生物資源学類 前
1100740220,筑波大 生命環境 生物資源学類 後
1100740310,筑波大 生命環境 地球学類 前
1100740320,筑波大 生命環境 地球学類 後
1100830010,筑波大 芸術  前
1100830020,筑波大 芸術  後
1100940010,筑波大 総合文系  前
1100950010,筑波大 総合理Ⅰ  前
